pool_id,ticker,name,stake_lovelace,stake_ada,relay_hostname,relay_ip,latitude,longitude,city,country
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,Bloom Six,39275012199711,39275012.199711000000,"",159.89.120.164,"","","",""
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,Bloom Six,39275012199711,39275012.199711000000,"",209.97.186.44,"","","",""
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,Bloom Six,39275012199711,39275012.199711000000,"",157.245.228.134,"","","",""
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,Bloom Six,39275012199711,39275012.199711000000,na.bloompool.io,"","","","",""
pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,STI,stakit.io Pool by TOBG,38804557041115,38804557.041115000000,adar1.stakit.io,"","","","",""
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,LBF1,Ledger by Figment 1,38267599779313,38267599.779313000000,relay-pool-ledger-1-mainnet.cardano.aeq5f.com,"","","","",""
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,Zetetic,38058091929321,38058091.929321000000,relay1.zetetic.tech,"","","","",""
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,Zetetic,38058091929321,38058091.929321000000,relay3.zetetic.tech,"","","","",""
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,Zetetic,38058091929321,38058091.929321000000,relay4.zetetic.tech,"","","","",""
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,Zetetic,38058091929321,38058091.929321000000,relay2.zetetic.tech,"","","","",""
pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,ADAST,AdaStrong,37829184407342,37829184.407342000000,"",170.187.203.117,"","","",""
pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,ADAST,AdaStrong,37829184407342,37829184.407342000000,"",173.255.203.8,"","","",""
pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,KTN3,KTN3,37694812144347,37694812.144347000000,europe-2.katanapool.net,"","","","",""
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,竜SM₳UG,37600731132786,37600731.132786000000,relays.smaug.pool.pm,"","","","",""
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,Sunshine Stake Pool,37197799802867,37197799.802867000000,relay.sunnyada.com,"","","","",""
pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv,qzsbu,qzsbu,36718674681054,36718674.681054000000,relay-pool-figment-3-mainnet.cardano.aeq5f.com,"","","","",""
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,JP2,JAPAN2,36638339877691,36638339.877691000000,north-america-relay.jpn-sp.net,"","","","",""
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,Garden Pool Four,36357588018034,36357588.018034000000,"",95.216.70.238,"","","",""
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,Garden Pool Four,36357588018034,36357588.018034000000,"",148.113.17.23,"","","",""
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,Garden Pool Four,36357588018034,36357588.018034000000,"",149.102.140.196,"","","",""
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,Garden Pool Four,36357588018034,36357588.018034000000,"",158.69.25.103,"","","",""
pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,NUFIE,Nu.Fi & AdaLite E,36249711497132,36249711.497132000000,cardano-relays-2.nu.fi,"","","","",""
pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,NUFIE,Nu.Fi & AdaLite E,36249711497132,36249711.497132000000,cardano-relays-1.nu.fi,"","","","",""
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDN1,CARDANIANS.io #2,36164279998714,36164279.998714000000,eu.relays.cardanians.io,"","","","",""
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDN1,CARDANIANS.io #2,36164279998714,36164279.998714000000,ca.relays.cardanians.io,"","","","",""
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,36087004928255,36087004.928255000000,relay2.adaocean.com,"","","","",""
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,36087004928255,36087004.928255000000,relay1.adaocean.com,"","","","",""
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,36087004928255,36087004.928255000000,relay4.adaocean.com,"","","","",""
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,36087004928255,36087004.928255000000,relay3.adaocean.com,"","","","",""
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,36087004928255,36087004.928255000000,relay5.adaocean.com,"","","","",""
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,(Crypto Capital Venture) #Pool3,35804061097050,35804061.097050000000,"","","","","",""
pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,DAVE,Cardano Dave Pool,35790946100045,35790946.100045000000,"",217.160.14.223,"","","",""
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,SITION POOL2,35770525225722,35770525.225722000000,"",150.136.111.193,"","","",""
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,SITION POOL2,35770525225722,35770525.225722000000,"",150.136.84.82,"","","",""
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,SITION POOL2,35770525225722,35770525.225722000000,"",158.101.99.150,"","","",""
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,ZZZ2,ZZZ2,35763907350902,35763907.350902000000,"",13.235.131.115,"","","",""
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE,SAKE🍶,35716289706930,35716289.706930000000,"",35.154.118.137,"","","",""
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE,SAKE🍶,35716289706930,35716289.706930000000,"",3.6.81.137,"","","",""
pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,ITC,Into the Cryptoverse,35711003719633,35711003.719633000000,"",20.69.213.207,"","","",""
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,UPBIT,Upbit Staking,35701254534116,35701254.534116000000,cardano-relay-3.upbit.com,"","","","",""
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,UPBIT,Upbit Staking,35701254534116,35701254.534116000000,cardano-relay-1.upbit.com,"","","","",""
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,UPBIT,Upbit Staking,35701254534116,35701254.534116000000,cardano-relay-2.upbit.com,"","","","",""
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,UPBIT,Upbit Staking,35647476183386,35647476.183386000000,cardano-relay-1.upbit.com,"","","","",""
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,UPBIT,Upbit Staking,35647476183386,35647476.183386000000,cardano-relay-3.upbit.com,"","","","",""
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,UPBIT,Upbit Staking,35647476183386,35647476.183386000000,cardano-relay-2.upbit.com,"","","","",""
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,Upbit Staking,35629930406897,35629930.406897000000,cardano-relay-1.upbit.com,"","","","",""
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,Upbit Staking,35629930406897,35629930.406897000000,cardano-relay-2.upbit.com,"","","","",""
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,Upbit Staking,35629930406897,35629930.406897000000,cardano-relay-3.upbit.com,"","","","",""
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,Upbit Staking,35586516180034,35586516.180034000000,cardano-relay-1.upbit.com,"","","","",""
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,Upbit Staking,35586516180034,35586516.180034000000,cardano-relay-2.upbit.com,"","","","",""
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,Upbit Staking,35586516180034,35586516.180034000000,cardano-relay-3.upbit.com,"","","","",""
pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,UPBIT,Upbit Staking,35580458705700,35580458.705700000000,cardano-relay-2.upbit.com,"","","","",""
pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,UPBIT,Upbit Staking,35580458705700,35580458.705700000000,cardano-relay-1.upbit.com,"","","","",""
pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,UPBIT,Upbit Staking,35580458705700,35580458.705700000000,cardano-relay-3.upbit.com,"","","","",""
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,UPBIT,Upbit Staking,35579879173422,35579879.173422000000,cardano-relay-1.upbit.com,"","","","",""
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,UPBIT,Upbit Staking,35579879173422,35579879.173422000000,cardano-relay-3.upbit.com,"","","","",""
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,UPBIT,Upbit Staking,35579879173422,35579879.173422000000,cardano-relay-2.upbit.com,"","","","",""
pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,UPBIT,Upbit Staking,35557505186809,35557505.186809000000,cardano-relay-3.upbit.com,"","","","",""
pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,UPBIT,Upbit Staking,35557505186809,35557505.186809000000,cardano-relay-2.upbit.com,"","","","",""
pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,UPBIT,Upbit Staking,35557505186809,35557505.186809000000,cardano-relay-1.upbit.com,"","","","",""
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,Upbit Staking,35538751973461,35538751.973461000000,cardano-relay-1.upbit.com,"","","","",""
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,Upbit Staking,35538751973461,35538751.973461000000,cardano-relay-2.upbit.com,"","","","",""
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,Upbit Staking,35538751973461,35538751.973461000000,cardano-relay-3.upbit.com,"","","","",""
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,Upbit Staking,35528265576194,35528265.576194000000,cardano-relay-2.upbit.com,"","","","",""
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,Upbit Staking,35528265576194,35528265.576194000000,cardano-relay-1.upbit.com,"","","","",""
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,Upbit Staking,35528265576194,35528265.576194000000,cardano-relay-3.upbit.com,"","","","",""
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,NKR ADA POOL,35505796012075,35505796.012075000000,"",139.180.198.13,"","","",""
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,NKR ADA POOL,35505796012075,35505796.012075000000,"",207.148.77.122,"","","",""
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,Upbit Staking,35497675159861,35497675.159861000000,cardano-relay-3.upbit.com,"","","","",""
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,Upbit Staking,35497675159861,35497675.159861000000,cardano-relay-2.upbit.com,"","","","",""
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,Upbit Staking,35497675159861,35497675.159861000000,cardano-relay-1.upbit.com,"","","","",""
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI2,Digital Fortress,35470470382309,35470470.382309000000,relays.digi.pro,"","","","",""
pool1qc05c76autq4235sq20zu4vjwtl5m0xn4mxq9kg6e66uwz95kd4,EGH,Elegant Gold Heisenberg,35448324965794,35448324.965794000000,fdd5329e.cardano-relay.bison.run,"","","","",""
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,CCV1,(Crypto Capital Venture) #Pool2,35411378107151,35411378.107151000000,"","","","","",""
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,35239736438370,35239736.438370000000,cardano-relay.everstake.one,"","","","",""
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,35239736438370,35239736.438370000000,cardano-relay2.everstake.one,"","","","",""
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,35239736438370,35239736.438370000000,cardano-main.everstake.one,"","","","",""
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,35239736438370,35239736.438370000000,cardano-main2.everstake.one,"","","","",""
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,35239736438370,35239736.438370000000,cardano-relay1.everstake.one,"","","","",""
pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,KILN8,Kiln,35158150851658,35158150.851658000000,relay-kiln-8-2.cardano.mainnet.kiln.fi,"","","","",""
pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,KILN8,Kiln,35158150851658,35158150.851658000000,relay-kiln-8-0.cardano.mainnet.kiln.fi,"","","","",""
pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,KILN8,Kiln,35158150851658,35158150.851658000000,relay-kiln-8-1.cardano.mainnet.kiln.fi,"","","","",""
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,TIA,Thoughtful Iris Albattani,35040446114785,35040446.114785000000,0b2a2fd4.cardano-relay.bison.run,"","","","",""
pool1qtscx3ge0rgmpffgqen5uup8r8tnav7a2veduweskqx7gf8gjec,N/A,n/a,35028137278168,35028137.278168000000,1339aecb.cardano-relay.herd.run,"","","","",""
pool19zz6frugmvm82ecgl5hh5vq3093d4kzr4h2r5vfmt6la7trk929,CVM,Curly Viridian Moore,35024284136692,35024284.136692000000,a1666f4c.cardano-relay.herd.run,"","","","",""
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,N/A,n/a,35017335801301,35017335.801301000000,07f6ea55.cardano-relay.herd.run,"","","","",""
pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,RRC,Responsible Rose Coanda,35014294903783,35014294.903783000000,53e378bf.cardano-relay.bison.run,"","","","",""
pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,FCS,Futuristic Cadet Swartz,35012047357624,35012047.357624000000,3ef2283d.cardano-relay.bison.run,"","","","",""
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,GCN,Grandiose Charcoal Nobel,35011731457454,35011731.457454000000,e646e266.cardano-relay.bison.run,"","","","",""
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,GCD,Gleaming Cyan Davinci,35011224730402,35011224.730402000000,84cbba68.cardano-relay.herd.run,"","","","",""
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,Upbit Staking,34994447220877,34994447.220877000000,cardano-relay-1.upbit.com,"","","","",""
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,Upbit Staking,34994447220877,34994447.220877000000,cardano-relay-2.upbit.com,"","","","",""
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,Upbit Staking,34994447220877,34994447.220877000000,cardano-relay-3.upbit.com,"","","","",""
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,Upbit Staking,34976693849123,34976693.849123000000,cardano-relay-3.upbit.com,"","","","",""
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,Upbit Staking,34976693849123,34976693.849123000000,cardano-relay-2.upbit.com,"","","","",""
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,Upbit Staking,34976693849123,34976693.849123000000,cardano-relay-1.upbit.com,"","","","",""
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,UPBIT,Upbit Staking,34974871268636,34974871.268636000000,cardano-relay-2.upbit.com,"","","","",""
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,UPBIT,Upbit Staking,34974871268636,34974871.268636000000,cardano-relay-3.upbit.com,"","","","",""
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,UPBIT,Upbit Staking,34974871268636,34974871.268636000000,cardano-relay-1.upbit.com,"","","","",""
pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,ADA4Good ❤️ ADA + Save the Children ❤️,34868083961299,34868083.961299000000,"",195.201.143.213,"","","",""
pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,ADA4Good ❤️ ADA + Save the Children ❤️,34868083961299,34868083.961299000000,"",89.58.59.127,"","","",""
pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,ADA4Good ❤️ ADA + Save the Children ❤️,34868083961299,34868083.961299000000,"",194.233.70.237,"","","",""
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,Bloom,34786282006731,34786282.006731000000,eu.bloompool.io,"","","","",""
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,Bloom,34786282006731,34786282.006731000000,"",209.97.186.44,"","","",""
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,Bloom,34786282006731,34786282.006731000000,"",159.89.120.164,"","","",""
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,Bloom,34786282006731,34786282.006731000000,"",157.245.228.134,"","","",""
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,Cardano With Paul 2 ☘️,34724857190590,34724857.190590000000,relays.cardanowithpaul.com,"","","","",""
pool1axzm26vduyuxgw0x9ddh4vkvn7q5hyd558l0t9c08p556lf2zaj,WAV1,wavepool.digital,34615991282153,34615991.282153000000,relays.wavepool.digital,"","","","",""
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,KKS,Krypto Knight,34481112475703,34481112.475703000000,"",52.6.109.221,"","","",""
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,SPS2,StakePool Service No.2,33892931450250,33892931.450250000000,"",202.61.246.91,"","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,aspire.kiwipool.org,"","","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,truth.kiwipool.org,"","","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,peace.kiwipool.org,"","","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,love.kiwipool.org,"","","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,liberty.kiwipool.org,"","","","",""
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,KIWI by 🥝Kiwipool Staking,33600606962436,33600606.962436000000,freedom.kiwipool.org,"","","","",""
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,33511067791923,33511067.791923000000,cardano-relay2.everstake.one,"","","","",""
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,33511067791923,33511067.791923000000,cardano-main.everstake.one,"","","","",""
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,33511067791923,33511067.791923000000,cardano-relay1.everstake.one,"","","","",""
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,33511067791923,33511067.791923000000,cardano-main2.everstake.one,"","","","",""
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,Everstake,33511067791923,33511067.791923000000,cardano-relay.everstake.one,"","","","",""
pool1nll5ghr8cdkl6ppnxpuk6c6vrg9d5kq3tp8d6xjdds5pct6pxj9,BNP,Binance Node - 27,33322738743227,33322738.743227000000,"",3.234.66.234,"","","",""
pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,"","",33310380728499,33310380.728499000000,32.cardano.staked.cloud,"","","","",""
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,Digital Fortress,33274536493136,33274536.493136000000,relays.digi.pro,"","","","",""
pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,BNP,Binance Node - 28,33269043930004,33269043.930004000000,"",3.234.66.234,"","","",""
pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,BNP,Binance Node - 29,33173472120774,33173472.120774000000,"",34.192.61.190,"","","",""
pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,EASY1,easy1staking.com,33149626604166,33149626.604166000000,us-east-1.relay.easy1staking.com,"","","","",""
pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,EASY1,easy1staking.com,33149626604166,33149626.604166000000,eu-central-1.relay.easy1staking.com,"","","","",""
pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,EASY1,easy1staking.com,33149626604166,33149626.604166000000,pi.relay.easy1staking.com,"","","","",""
pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,EASY1,easy1staking.com,33149626604166,33149626.604166000000,rho.relay.easy1staking.com,"","","","",""
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,MOMO,MOMO ADA POOL,33136755224377,33136755.224377000000,"",149.28.161.63,"","","",""
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,MOMO,MOMO ADA POOL,33136755224377,33136755.224377000000,"",64.176.49.224,"","","",""
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,BNP,Binance Node - 25,33125749236150,33125749.236150000000,"",3.234.185.23,"","","",""
pool1nwv3c3q62lqcdgp7s0jtl4xldgfnjnt0szkdclk4tzjqzv6kv7n,BNP,Binance Node - 26,33122560065957,33122560.065957000000,"",3.234.185.23,"","","",""
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,CLIO1,33034459672287,33034459.672287000000,"",2a07:c700:0:700::91,"","","",""
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,CLIO1,33034459672287,33034459.672287000000,"",80.211.123.84,"","","",""
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,CLIO1,33034459672287,33034459.672287000000,"",2a07:c700:0:700::92,"","","",""
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,CLIO1,33034459672287,33034459.672287000000,"",185.161.193.92,"","","",""
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,CLIO1,33034459672287,33034459.672287000000,"",185.161.193.91,"","","",""
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,33027014227068,33027014.227068000000,cardano-relay1.everstake.one,"","","","",""
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,33027014227068,33027014.227068000000,cardano-main2.everstake.one,"","","","",""
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,33027014227068,33027014.227068000000,cardano-main.everstake.one,"","","","",""
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,33027014227068,33027014.227068000000,cardano-relay2.everstake.one,"","","","",""
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,33027014227068,33027014.227068000000,cardano-relay.everstake.one,"","","","",""
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,CoffeePool☕️,32759775933224,32759775.933224000000,"",94.16.113.130,"","","",""
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,CoffeePool☕️,32759775933224,32759775.933224000000,"",154.12.240.223,"","","",""
